Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,UBL.NS,ULTRACEMCO.NS,WIPRO.NS
2021-02-15,614.959716796875,2404.041259765625,791.9849853515625,3726.275146484375,1052.58056640625,5725.26318359375,577.527099609375,334.71087646484375,3236.65966796875,828.885498046875,95.9488296508789,3638.443115234375,4620.259765625,2704.854736328125,1209.4002685546875,844.285400390625,1573.09326171875,688.9971313476562,3198.051025390625,284.9073181152344,2119.3037109375,662.5205078125,1032.6671142578125,1224.5673828125,49.89755630493164,191.327392578125,386.1814270019531,1982.137939453125,1497.837890625,883.3114013671875,7429.23486328125,1686.5211181640625,83.48343658447266,78.63668060302734,98.85065460205078,1856.9317626953125,389.46282958984375,28313.1171875,608.672119140625,607.869873046875,332.31427001953125,60.40631103515625,2957.193359375,893.7337646484375,1471.2086181640625,1260.83935546875,6311.39111328125,433.3669738769531
2021-02-16,623.5804443359375,2397.68115234375,773.0831298828125,3735.81201171875,1044.8792724609375,5705.84814453125,577.770263671875,333.87213134765625,3210.5634765625,832.861572265625,97.03710174560547,3614.373291015625,4607.26123046875,2662.76904296875,1224.961669921875,842.20703125,1582.8729248046875,689.09619140625,3194.497802734375,295.9555358886719,2101.030517578125,647.18505859375,1033.3018798828125,1206.56787109375,50.6660270690918,191.02105712890625,389.96002197265625,2015.7733154296875,1509.332275390625,883.6504516601562,7527.421875,1661.1845703125,85.93883514404297,82.87004089355469,104.94593048095703,1881.5068359375,385.06048583984375,28257.93359375,612.212646484375,612.9915771484375,328.17718505859375,62.837303161621094,2927.949462890625,900.6703491210938,1458.42626953125,1261.876953125,6360.6884765625,431.2479553222656
2021-02-17,642.3892822265625,2336.913330078125,775.7763061523438,3765.506103515625,1017.4152221679688,5651.2685546875,577.6730346679688,341.97076416015625,3186.456787109375,820.4425659179688,98.0890884399414,3544.517333984375,4513.03857421875,2632.0595703125,1219.7415771484375,834.1591796875,1543.8033447265625,696.7764892578125,3307.5009765625,297.1288146972656,2070.22412109375,646.2019653320312,1008.8423461914062,1198.05908203125,50.34803771972656,190.5834503173828,390.9644470214844,1985.63134765625,1508.2608642578125,886.3143920898438,7337.8447265625,1615.2535400390625,87.1226806640625,83.07315826416016,107.03973388671875,1903.2042236328125,394.05657958984375,27932.9375,602.6096801757812,616.69873046875,329.12420654296875,62.62161636352539,2894.32666015625,894.8746337890625,1447.08056640625,1255.0076904296875,6322.6689453125,424.0038146972656
2021-02-18,650.5201416015625,2417.741455078125,775.0281372070312,3720.08349609375,1018.7437744140625,5510.8076171875,573.0037231445312,358.9987487792969,3182.14697265625,810.3796997070312,101.5352554321289,3517.457275390625,4529.12646484375,2587.825439453125,1211.0745849609375,838.4927368164062,1512.469970703125,707.033447265625,3251.06884765625,302.9951171875,2053.912353515625,633.7174072265625,1021.3895874023438,1208.484619140625,52.46795654296875,191.5462188720703,389.96002197265625,1941.715576171875,1485.1258544921875,866.4559326171875,7332.31884765625,1578.92724609375,90.67423248291016,89.93836975097656,110.04086303710938,1888.9984130859375,397.35833740234375,27295.44140625,597.565673828125,608.7479248046875,322.84381103515625,62.706993103027344,2879.49267578125,922.3931274414062,1419.9306640625,1238.0074462890625,6230.72265625,426.7142028808594
2021-02-19,640.18505859375,2364.606201171875,747.7476196289062,3616.718994140625,1023.887939453125,5446.025390625,565.5134887695312,357.17132568359375,3155.387939453125,792.610107421875,101.02742767333984,3454.268310546875,4592.39990234375,2523.818115234375,1199.6004638671875,840.3056640625,1497.6790771484375,704.2586059570312,3128.190673828125,301.1374816894531,2086.68017578125,613.466796875,1040.7716064453125,1207.4093017578125,51.699485778808594,189.0080108642578,378.4807434082031,1935.0284423828125,1469.73486328125,851.731689453125,7161.61572265625,1580.05615234375,91.37577056884766,85.38864135742188,108.04010772705078,1900.50927734375,382.38079833984375,27215.50390625,589.0781860351562,601.8702392578125,310.8810729980469,60.2760009765625,2893.149169921875,907.1964111328125,1412.548583984375,1203.2655029296875,6115.1376953125,423.7574462890625
2021-02-22,660.0714721679688,2335.8369140625,717.624267578125,3590.007568359375,998.93115234375,5326.0693359375,554.7645263671875,350.983154296875,3164.85986328125,777.9822387695312,98.85088348388672,3428.23779296875,4384.23583984375,2423.92626953125,1211.911865234375,813.77392578125,1506.3394775390625,684.388916015625,3150.754638671875,309.0570373535156,2073.763916015625,599.5075073242188,998.7852783203125,1183.0048828125,50.69253158569336,185.51368713378906,388.4772644042969,1945.857666015625,1414.6002197265625,810.90087890625,6930.27880859375,1553.031005859375,89.49039459228516,86.36357116699219,104.6667709350586,1834.5491943359375,372.7626953125,26769.263671875,577.4383544921875,603.187255859375,303.5539245605469,61.52070617675781,2786.345703125,867.7213134765625,1392.43359375,1190.119873046875,6082.23974609375,412.66943359375
2021-02-23,648.5119018554688,2321.305419921875,714.1331176757812,3536.404541015625,999.7351684570312,5332.8544921875,550.1439819335938,361.53216552734375,3159.886962890625,776.5095825195312,99.32245635986328,3380.78466796875,4409.6435546875,2455.5146484375,1212.896484375,804.7531127929688,1487.996826171875,699.3531494140625,3142.7255859375,325.62933349609375,2084.909912109375,605.84814453125,1023.58642578125,1184.0802001953125,51.75248336791992,186.81285095214844,394.6952209472656,1869.3548583984375,1447.8175048828125,814.63037109375,6816.88427734375,1560.1370849609375,90.67423248291016,91.15703582763672,105.20185089111328,1848.572509765625,378.6005554199219,26936.751953125,585.92578125,612.162353515625,322.9933166503906,65.54239654541016,2806.830810546875,863.2033081054688,1411.062255859375,1167.139892578125,6174.18603515625,409.5155334472656
2021-02-24,651.646728515625,2310.6884765625,747.4982299804688,3554.12158203125,1018.8087158203125,5510.361328125,557.3423461914062,364.3978271484375,3225.813720703125,774.644287109375,104.76378631591797,3411.962646484375,4351.1767578125,2476.1181640625,1231.3140869140625,810.1036987304688,1563.216552734375,712.3353271484375,3176.087158203125,325.3848876953125,2084.527099609375,630.2276000976562,1044.77490234375,1191.5137939453125,51.91148376464844,187.12643432617188,390.3905029296875,1907.5313720703125,1487.073974609375,823.0096435546875,6799.72119140625,1577.1375732421875,90.49884796142578,92.29447174072266,103.64312744140625,1882.87744140625,388.79290771484375,27225.927734375,583.40380859375,610.6502685546875,320.650634765625,65.39860534667969,2776.597900390625,876.2551879882812,1438.6085205078125,1162.2474365234375,6318.0888671875,417.0060729980469
2021-02-25,689.9500732421875,2322.822265625,768.6942749023438,3565.82763671875,1025.2862548828125,5477.72314453125,563.3734741210938,383.3777770996094,3225.292724609375,794.3773193359375,113.25227355957031,3372.7451171875,4394.92822265625,2491.8876953125,1251.25830078125,821.8218994140625,1563.167724609375,726.9031372070312,3169.442626953125,342.8860778808594,2069.650390625,617.3497314453125,1083.5877685546875,1191.74755859375,53.474918365478516,187.3952178955078,403.4481506347656,1891.861572265625,1467.4456787109375,832.115478515625,6777.619140625,1554.7291259765625,94.70809936523438,96.72233581542969,105.87652587890625,1959.023681640625,389.74993896484375,27125.04296875,591.2607421875,613.137939453125,332.1148986816406,66.76463317871094,2821.052490234375,874.2015380859375,1421.3673095703125,1184.7332763671875,6287.30859375,415.23199462890625
2021-02-26,662.128662109375,2228.34375,722.9606323242188,3433.76318359375,963.7708129882812,5215.17626953125,541.1459350585938,373.65936279296875,3186.219970703125,772.6807861328125,110.42277526855469,3297.301025390625,4342.34765625,2439.793701171875,1182.6605224609375,804.3108520507812,1493.10546875,694.3485107421875,2975.2744140625,332.6689147949219,2039.75341796875,587.61279296875,1037.890869140625,1171.8780517578125,51.964481353759766,182.64651489257812,378.2894592285156,1776.9326171875,1405.151611328125,781.1617431640625,6714.833984375,1553.54248046875,94.09425354003906,90.1821060180664,99.71143341064453,1905.533935546875,373.3847351074219,26187.107421875,576.75927734375,594.2609252929688,321.94659423828125,64.2707290649414,2725.927978515625,838.651123046875,1394.068603515625,1147.8663330078125,6023.04345703125,404.3904113769531
2021-03-01,678.7822875976562,2311.6181640625,726.701171875,3447.638427734375,976.3017578125,5217.05810546875,517.702392578125,378.1447448730469,3231.734130859375,775.3805541992188,111.98261260986328,3393.824462890625,4368.68798828125,2495.989013671875,1246.826171875,822.7945556640625,1516.9461669921875,698.9072265625,3091.738525390625,336.4331359863281,2050.611572265625,598.032958984375,1042.773193359375,1184.68798828125,53.368919372558594,185.37925720214844,387.5207214355469,1841.857666015625,1434.715576171875,793.8032836914062,6860.40380859375,1571.9561767578125,95.10271453857422,95.0974349975586,105.7369384765625,1920.0596923828125,377.978515625,27378.052734375,586.313720703125,609.284423828125,327.27996826171875,65.6412582397461,2754.088134765625,854.3042602539062,1438.9058837890625,1174.9482421875,6269.3330078125,408.4313659667969
2021-03-02,705.8199462890625,2339.114990234375,729.394287109375,3565.1494140625,986.5850830078125,5266.0908203125,526.457275390625,389.56597900390625,3265.97607421875,796.9789428710938,111.29338073730469,3448.091552734375,4320.9140625,2541.052734375,1275.1910400390625,843.4894409179688,1525.9957275390625,714.3173217773438,3208.201904296875,337.5575256347656,2083.666015625,600.1465454101562,1048.0458984375,1219.751953125,54.16389083862305,188.0672149658203,395.3648376464844,1841.1092529296875,1447.184326171875,833.1326293945312,7055.11572265625,1599.3287353515625,98.6981201171875,92.2132339477539,104.71328735351562,1923.988037109375,377.2607421875,27330.421875,595.7713012695312,616.893798828125,344.6757507324219,66.09960174560547,2831.45947265625,882.6898803710938,1457.732666015625,1194.271240234375,6326.51025390625,424.2009582519531
2021-03-03,714.9794921875,2350.564453125,752.0366821289062,3526.325927734375,1038.3865966796875,5490.55078125,531.4183349609375,387.36480712890625,3297.423828125,797.6661376953125,112.38166046142578,3495.3974609375,4416.90234375,2537.879150390625,1298.1883544921875,853.6600341796875,1544.143798828125,720.9570922851562,3160.16748046875,351.3433532714844,2098.542724609375,621.3802490234375,1073.823486328125,1256.264892578125,54.375885009765625,188.1120147705078,409.5704040527344,1895.85400390625,1458.14306640625,825.3829345703125,6967.68603515625,1611.2059326171875,98.82965087890625,92.61946105957031,105.85324096679688,2011.7825927734375,387.64447021484375,27366.490234375,605.6165771484375,621.3327026367188,347.4172058105469,69.84268951416016,2881.140869140625,890.8130493164062,1461.1510009765625,1209.2452392578125,6402.74658203125,429.2274475097656
2021-03-04,737.1190185546875,2365.242431640625,734.93017578125,3506.39404296875,1011.8515014648438,5434.0888671875,524.9007568359375,385.3297424316406,3317.078857421875,792.0211791992188,110.31396484375,3483.92626953125,4488.02294921875,2532.1669921875,1330.00048828125,847.248291015625,1510.2806396484375,714.02001953125,3156.014892578125,341.6639404296875,2101.795654296875,610.2227172851562,1066.2073974609375,1243.9224853515625,53.76640701293945,187.8880157470703,396.130126953125,1894.0572509765625,1424.7310791015625,818.7958374023438,6974.43408203125,1607.5928955078125,97.16350555419922,91.56327056884766,104.75981903076172,1987.80126953125,378.64837646484375,28336.189453125,600.378662109375,615.6743774414062,338.1461181640625,68.11717987060547,2872.287353515625,883.556884765625,1457.0885009765625,1220.068115234375,6673.66015625,432.47998046875
2021-03-05,733.6903076171875,2335.885986328125,728.8955688476562,3482.711181640625,994.6858520507812,5393.47607421875,518.2860107421875,383.5854187011719,3307.46435546875,790.4503784179688,109.6247329711914,3428.482666015625,4407.04345703125,2526.84521484375,1319.117431640625,832.6557006835938,1488.8238525390625,710.7992553710938,3194.635986328125,330.3223876953125,2105.81396484375,599.1143798828125,1015.384521484375,1231.1591796875,53.76640701293945,186.85765075683594,388.7642517089844,1918.8096923828125,1425.656494140625,814.09765625,7089.24658203125,1619.2767333984375,95.32196044921875,93.39128112792969,102.47991180419922,1990.4049072265625,367.1640625,27518.01953125,592.8612060546875,607.4309692382812,324.1397399902344,65.90188598632812,2833.060546875,875.935791015625,1460.7547607421875,1189.92236328125,6707.88720703125,414.7884826660156
2021-03-08,733.1514892578125,2331.580322265625,741.4136962890625,3433.808349609375,982.7993774414062,5270.39990234375,511.3795166015625,387.6555480957031,3280.421142578125,794.4755249023438,111.11201477050781,3439.071533203125,4406.79833984375,2522.451171875,1323.943359375,850.6972045898438,1478.6064453125,716.447998046875,3196.712646484375,329.1002502441406,2080.4130859375,597.7380981445312,994.244873046875,1248.9716796875,54.905860900878906,186.36485290527344,390.1513366699219,1912.1724853515625,1475.9691162109375,824.3659057617188,7099.515625,1625.9871826171875,96.94426727294922,96.07238006591797,104.32808685302734,2001.7333984375,372.8583984375,26862.34765625,596.3532104492188,600.9921875,320.2518615722656,66.25687408447266,2832.024658203125,883.9676513671875,1443.4639892578125,1198.8670654296875,6567.875,410.8953857421875
2021-03-09,735.45361328125,2370.72216796875,743.5582275390625,3433.808349609375,995.7896728515625,5363.90771484375,507.5370178222656,370.3783874511719,3245.89501953125,782.4491577148438,110.06002807617188,3434.659423828125,4363.68408203125,2531.6787109375,1345.70947265625,860.6467895507812,1520.44921875,733.5429077148438,3182.77783203125,325.8248596191406,2103.326416015625,614.4989624023438,1000.6405029296875,1258.1351318359375,53.2894287109375,186.18565368652344,384.1725769042969,1975.1512451171875,1469.247802734375,825.3345947265625,7140.63818359375,1631.616943359375,96.02349090576172,94.85369110107422,102.36143493652344,2001.6876220703125,370.9443664550781,26988.92578125,594.2191772460938,596.7485961914062,314.2206726074219,63.51582717895508,2873.46484375,901.902587890625,1443.612548828125,1214.1378173828125,6596.68505859375,413.1622619628906
2021-03-10,730.1636352539062,2379.7734375,758.8194580078125,3495.9990234375,998.0172119140625,5492.68017578125,511.525390625,370.04608154296875,3296.666015625,797.5679931640625,109.51588439941406,3459.07275390625,4414.79345703125,2609.4052734375,1364.1270751953125,874.2221069335938,1513.880859375,724.7723999023438,3155.553466796875,332.7666931152344,2131.406005859375,614.9904174804688,1015.3356323242188,1279.266845703125,52.388458251953125,185.02088928222656,396.0344543457031,1960.1800537109375,1484.736083984375,836.7651977539062,7111.837890625,1633.609375,96.155029296875,92.94444274902344,101.95863342285156,1993.3740234375,371.0400390625,27228.6953125,607.2171630859375,605.7724609375,320.4512634277344,65.11102294921875,2892.3017578125,920.70458984375,1457.8316650390625,1216.262939453125,6662.3330078125,420.5542297363281
2021-03-12,713.3141479492188,2349.83056640625,748.6951293945312,3386.487548828125,992.28857421875,5505.35986328125,509.9202880859375,380.0552062988281,3252.9990234375,791.2357788085938,109.18941497802734,3443.336669921875,4342.29931640625,2575.42431640625,1358.660888671875,866.04150390625,1510.18310546875,704.4072265625,3092.061279296875,322.84283447265625,2109.305908203125,602.4567260742188,998.5411987304688,1285.5313720703125,53.68690872192383,183.8560791015625,400.5783386230469,1931.435546875,1474.80029296875,829.015625,6939.81396484375,1613.4444580078125,95.67272186279297,93.47254180908203,104.28070068359375,1952.857177734375,364.7236633300781,27372.666015625,595.189208984375,600.2117919921875,316.5633544921875,64.70211791992188,2880.0576171875,915.6846313476562,1468.9791259765625,1199.9049072265625,6538.326171875,419.0758361816406
2021-03-15,704.3995361328125,2304.47509765625,742.5109252929688,3312.591064453125,967.811279296875,5387.681640625,508.60711669921875,382.5470886230469,3268.296630859375,790.7940063476562,110.24003601074219,3344.263427734375,4259.65185546875,2606.622314453125,1363.19140625,877.6270141601562,1487.51025390625,697.817138671875,3012.32666015625,326.36260986328125,2115.14208984375,593.2651977539062,1014.1639404296875,1284.3626708984375,53.55441665649414,184.080078125,411.00531005859375,1914.9671630859375,1445.33349609375,817.9724731445312,6933.0654296875,1624.115478515625,96.9004135131836,92.90382385253906,106.22367858886719,1926.637451171875,367.4033203125,27316.392578125,587.3322143554688,592.7975463867188,317.56024169921875,66.18048095703125,2887.780517578125,937.0421752929688,1478.590576171875,1192.1954345703125,6462.77978515625,420.20928955078125
2021-03-16,702.734130859375,2415.6376953125,735.8778076171875,3303.37109375,960.244873046875,5404.42236328125,514.88134765625,376.9819030761719,3304.954345703125,777.8348999023438,109.3395004272461,3312.154296875,4365.05810546875,2598.420166015625,1363.5853271484375,890.804443359375,1471.4542236328125,696.7269897460938,3003.9287109375,326.46038818359375,2146.905029296875,584.8602905273438,1010.3070068359375,1294.0869140625,53.20992660522461,186.23045349121094,407.4659118652344,1899.5467529296875,1423.951904296875,816.4708862304688,6992.72119140625,1615.3258056640625,96.06733703613281,93.5131607055664,106.36585998535156,1919.0548095703125,362.283203125,27105.1796875,584.228271484375,595.7242431640625,318.9559326171875,65.0705795288086,2929.126953125,936.950927734375,1487.2607421875,1203.957275390625,6540.09912109375,423.11676025390625
2021-03-17,674.22705078125,2370.966796875,726.0528564453125,3226.672607421875,951.434814453125,5309.1796875,508.65576171875,358.8741760253906,3284.872802734375,758.0528564453125,104.94942474365234,3312.20361328125,4272.9931640625,2584.70068359375,1346.4482421875,873.2935180664062,1455.1064453125,683.5960693359375,2944.405029296875,319.12750244140625,2129.92333984375,579.502685546875,985.1641235351562,1296.89208984375,52.043975830078125,188.6944122314453,404.16558837890625,1864.763671875,1400.4271240234375,810.755615234375,6908.95947265625,1587.7122802734375,93.43655395507812,88.84156036376953,104.47026824951172,1877.715576171875,352.3301086425781,26523.564453125,567.204833984375,588.6026000976562,304.849853515625,63.30463409423828,2931.858154296875,931.0182495117188,1459.1197509765625,1173.564453125,6422.19921875,413.6057434082031
2021-03-18,665.8023071289062,2352.961669921875,716.9259643554688,3312.455810546875,941.9505615234375,5321.11669921875,512.838623046875,354.59637451171875,3258.114013671875,741.3632202148438,102.8481674194336,3208.86572265625,4132.615234375,2601.886474609375,1366.8355712890625,838.1829833984375,1450.87353515625,674.7265625,2867.485595703125,324.40716552734375,2119.3037109375,568.7875366210938,979.1590576171875,1250.2340087890625,51.54049301147461,195.01109313964844,404.7873840332031,1826.8865966796875,1391.124267578125,819.1832885742188,6956.97705078125,1563.156982421875,91.0250015258789,89.53213500976562,104.75460815429688,1835.4627685546875,351.3252258300781,26279.794921875,557.310791015625,580.3591918945312,306.046142578125,63.34507369995117,2859.855224609375,909.2499389648438,1454.8094482421875,1174.9482421875,6412.15234375,404.24261474609375
